fold_id,horizon,signal_date,rank_ic,n_obs
fold_005,20,2023-04-06,0.027626336973313285,496
fold_005,20,2023-04-10,0.10810002808638984,496
fold_005,20,2023-04-11,0.05531549102116404,496
fold_005,20,2023-04-12,0.032916384465642816,496
fold_005,20,2023-04-13,0.013283407686560694,496
fold_005,20,2023-04-14,0.03884362420628842,496
fold_005,20,2023-04-17,-0.033857931514687495,496
fold_005,20,2023-04-18,-0.0009580022494038306,496
fold_005,20,2023-04-19,-0.009319083233336065,496
fold_005,20,2023-04-20,-0.01259017218890505,496
fold_005,20,2023-04-21,-0.054844341945796335,496
fold_005,20,2023-04-24,0.1595122263296749,496
fold_005,20,2023-04-25,0.07957628638360237,496
fold_005,20,2023-04-26,0.030129657200473822,496
fold_005,20,2023-04-27,-0.001939598848321834,496
fold_005,20,2023-04-28,-0.020080882308140285,496
fold_005,20,2023-05-01,0.06433101148875921,496
fold_005,20,2023-05-02,0.0734735568475083,496
fold_005,20,2023-05-03,0.19588892255390328,497
fold_005,20,2023-05-04,0.21145650882743958,497
fold_005,20,2023-05-05,-0.04675314989243887,497
fold_005,20,2023-05-08,0.13694855776229659,497
