fold_id,horizon,signal_date,rank_ic,n_obs
fold_003,20,2021-09-24,0.024288063809789012,494
fold_003,20,2021-09-27,-0.04189757077554665,494
fold_003,20,2021-09-28,0.025692289277215077,494
fold_003,20,2021-09-29,0.02563639762058086,494
fold_003,20,2021-09-30,0.01567368256809914,494
fold_003,20,2021-10-01,0.06414101182970618,494
fold_003,20,2021-10-04,0.050157685451803095,494
fold_003,20,2021-10-05,0.08085156365288745,494
fold_003,20,2021-10-06,0.11396100429942643,494
fold_003,20,2021-10-07,0.04732156210751278,494
fold_003,20,2021-10-08,0.12470765418347354,494
fold_003,20,2021-10-11,0.09232416635000172,494
fold_003,20,2021-10-12,0.10656600081175718,494
fold_003,20,2021-10-13,0.0041210489764580225,494
fold_003,20,2021-10-14,-0.09703186034989174,494
fold_003,20,2021-10-15,-0.014213913199714419,494
fold_003,20,2021-10-18,0.010842756759272185,494
fold_003,20,2021-10-19,-0.07862662230122462,494
fold_003,20,2021-10-20,-0.0961213584465426,494
fold_003,20,2021-10-21,-0.15002731157316404,494
fold_003,20,2021-10-22,-0.07204865167926981,494
fold_003,20,2021-10-25,0.008654844674915134,494
fold_003,20,2021-10-26,0.070052356099116,494
fold_003,20,2021-10-27,-0.014852568519697804,494
fold_003,20,2021-10-28,0.004637268713280243,494
fold_003,20,2021-10-29,-0.005423045692075264,494
fold_003,20,2021-11-01,-0.07119896935206,494
fold_003,20,2021-11-02,-0.10823321370988714,494
fold_003,20,2021-11-03,-0.1369659343183417,494
fold_003,20,2021-11-04,-0.11809862675668162,494
fold_003,20,2021-11-05,-0.06527518245250712,494
fold_003,20,2021-11-08,-0.03855000556185567,494
fold_003,20,2021-11-09,-0.0750693241138421,494
fold_003,20,2021-11-10,-0.1941030891815561,494
fold_003,20,2021-11-11,-0.17481183632566144,494
fold_003,20,2021-11-12,-0.1560191845448598,494
fold_003,20,2021-11-15,-0.17201413582325292,494
fold_003,20,2021-11-16,-0.14139481386198582,494
fold_003,20,2021-11-17,-0.17625946168702653,494
fold_003,20,2021-11-18,-0.07162510454919978,494
fold_003,20,2021-11-19,-0.00011939947885287907,494
fold_003,20,2021-11-22,-0.01189659776186946,494
fold_003,20,2021-11-23,-0.038546621166456754,494
fold_003,20,2021-11-24,-0.02704226487721737,494
fold_003,20,2021-11-26,-0.11140926970968607,494
fold_003,20,2021-11-29,-0.027691770170685512,494
fold_003,20,2021-11-30,-0.059425852251730325,494
fold_003,20,2021-12-01,0.016450301771108858,494
fold_003,20,2021-12-02,0.005378053141477931,494
fold_003,20,2021-12-03,0.11871140140596743,494
fold_003,20,2021-12-06,0.0365987025322992,494
fold_003,20,2021-12-07,0.006796712059869954,494
fold_003,20,2021-12-08,0.050043710959692594,494
fold_003,20,2021-12-09,0.05554992457401848,494
fold_003,20,2021-12-10,0.15155516701369162,494
fold_003,20,2021-12-13,0.259875628446142,494
fold_003,20,2021-12-14,0.08647742421629472,494
fold_003,20,2021-12-15,0.22914372556734033,494
fold_003,20,2021-12-16,0.16262373262480018,494
fold_003,20,2021-12-17,0.18770220207179744,494
fold_003,20,2021-12-20,0.013314161728808895,494
fold_003,20,2021-12-21,-0.004244579305965022,494
fold_003,20,2021-12-22,0.06212450941820004,494
fold_003,20,2021-12-23,0.1391926674087451,494
fold_003,20,2021-12-27,0.16240693223718738,494
fold_003,20,2021-12-28,0.11865526025876191,494
fold_003,20,2021-12-29,0.05961438298365809,494
fold_003,20,2021-12-30,0.05455799671663875,494
fold_003,20,2021-12-31,0.10853542031080196,494
fold_003,20,2022-01-03,-0.12657633814888006,494
fold_003,20,2022-01-04,-0.21742127485695328,494
fold_003,20,2022-01-05,-0.22581686489020747,494
fold_003,20,2022-01-06,-0.19588935316489495,494
fold_003,20,2022-01-07,-0.19631867367535139,494
fold_003,20,2022-01-10,-0.16256102176887913,494
fold_003,20,2022-01-11,-0.22985225869820725,494
fold_003,20,2022-01-12,-0.2049405753656473,494
fold_003,20,2022-01-13,-0.223351133760016,494
fold_003,20,2022-01-14,-0.09222721337592694,494
fold_003,20,2022-01-18,-0.08196540301803461,495
fold_003,20,2022-01-19,-0.07373071184616176,495
fold_003,20,2022-01-20,-0.025091023860124028,495
fold_003,20,2022-01-21,0.052640384516445635,495
fold_003,20,2022-01-24,-0.03601873508494901,495
fold_003,20,2022-01-25,-0.08967690487215106,495
fold_003,20,2022-01-26,0.02377454181359105,495
fold_003,20,2022-01-27,0.06383711082352848,495
fold_003,20,2022-01-28,0.07934638932092242,495
fold_003,20,2022-01-31,0.04754057487504007,495
fold_003,20,2022-02-01,0.0681061298633455,495
fold_003,20,2022-02-02,0.035734681277975,495
fold_003,20,2022-02-03,0.011320103213142264,495
fold_003,20,2022-02-04,-0.07981615159034515,495
fold_003,20,2022-02-07,0.014717271975336493,495
fold_003,20,2022-02-08,0.14936916507374912,495
fold_003,20,2022-02-09,0.09531652557968348,495
fold_003,20,2022-02-10,0.02223475449281901,495
fold_003,20,2022-02-11,-0.12088196184121483,495
fold_003,20,2022-02-14,-0.08768882504026816,495
fold_003,20,2022-02-15,0.045406955805937135,495
fold_003,20,2022-02-16,0.053662722307541995,495
